0,1,2,3,4,5,6,7,character.id
Pelagos,Combat Meditation,Road of Trials,Bond of Friendship,Golden Path,Resolute Defender,Vengeful Shock,Shielding Words,102178351
Pelagos,Combat Meditation,Phial of Patience,Cleansed Vestments,Light's Barding,Shielding Words,Ringing Clarity,Golden Path,142577511
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Shielding Words,Vengeful Shock,Resolute Defender,140953264
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Punish the Guilty,Golden Path,129705563
Pelagos,Combat Meditation,Focusing Mantra,Bond of Friendship,Punish the Guilty,Resolute Defender,Ringing Clarity,Shielding Words,192599651
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Punish the Guilty,Resolute Defender,Ringing Clarity,Light's Barding,1644249
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Shielding Words,,,100330881
Pelagos,Combat Meditation,Focusing Mantra,Bond of Friendship,Ringing Clarity,Resolute Defender,Templar's Vindication,Echoing Blessings,176813814
Pelagos,Combat Meditation,Focusing Mantra,Bond of Friendship,Punish the Guilty,Royal Decree,Ringing Clarity,Shielding Words,140247153
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Shielding Words,Golden Path,Ringing Clarity,Resolute Defender,173745100
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Punish the Guilty,,189075251
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Vengeful Shock,Shielding Words,94834315
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Shielding Words,Resolute Defender,Vengeful Shock,,131225862
Pelagos,Combat Meditation,Road of Trials,Bond of Friendship,Shielding Words,Resolute Defender,Punish the Guilty,Light's Barding,134419779
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Resolute Defender,Shielding Words,Vengeful Shock,Light's Barding,120605132
Pelagos,Combat Meditation,Road of Trials,Bond of Friendship,Resolute Defender,Shielding Words,Ringing Clarity,Golden Path,191422244
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Golden Path,Punish the Guilty,Resolute Defender,17377688
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Virtuous Command,Shielding Words,Ringing Clarity,Light's Barding,155579085
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Punish the Guilty,Royal Decree,162118109
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Punish the Guilty,Resolute Defender,,,111294239
Pelagos,Combat Meditation,Focusing Mantra,Bond of Friendship,Ringing Clarity,Resolute Defender,,,169993113
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Shielding Words,Vengeful Shock,Golden Path,175394346
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Punish the Guilty,Shielding Words,115528707
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Vengeful Shock,Resolute Defender,Virtuous Command,Shielding Words,160370695
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Shielding Words,Resolute Defender,Vengeful Shock,Golden Path,210056226
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Shielding Words,,,174652720
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Vengeful Shock,Shielding Words,Ringing Clarity,Resolute Defender,237865862
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Punish the Guilty,Shielding Words,Ringing Clarity,Resolute Defender,162773143
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Golden Path,Resolute Defender,,,26398419
Pelagos,Combat Meditation,Focusing Mantra,Bond of Friendship,Punish the Guilty,Resolute Defender,Vengeful Shock,,243685341
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Resolute Defender,Templar's Vindication,Shielding Words,111091192
Nadjia the Mistblade,Thrill Seeker,Fancy Footwork,Friends in Low Places,Shielding Words,Light's Barding,Resolute Defender,,167799245
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Punish the Guilty,Resolute Defender,Vengeful Shock,Golden Path,113572063
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Vengeful Shock,Resolute Defender,,,188921030
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Punish the Guilty,Shielding Words,Ringing Clarity,Resolute Defender,155155301
General Draven,Service In Stone,Enduring Gloom,Unbreakable Body,Light's Barding,Punish the Guilty,Golden Path,,157489989
General Draven,Service In Stone,Move As One,Unbreakable Body,Resolute Defender,Vengeful Shock,Royal Decree,,114033203
Pelagos,Combat Meditation,Road of Trials,Cleansed Vestments,Shielding Words,Resolute Defender,Ringing Clarity,Golden Path,185663836
Pelagos,Combat Meditation,Focusing Mantra,Cleansed Vestments,Ringing Clarity,Golden Path,,,196498655
